,id,name,current_price,market_cap,high_24h,last_updated
7801,weld,Weld,0.230703,0.0,0.238583,2021-10-10T20:13:53.330Z
7802,decentralized-advertising,DAD,0.201963,0.0,0.211643,2021-10-10T20:13:33.477Z
7803,nothing,Nothing,6.7958e-07,0.0,6.87622e-07,2021-10-10T18:04:12.124Z
7804,gu,GÜ,0.346268,0.0,0.35064,2021-10-10T19:30:02.212Z
7805,caspian,Caspian,0.02765738,0.0,0.02903022,2021-10-10T19:52:50.865Z
7806,aave-usdc,Aave USDC,0.999675,0.0,1.01,2021-10-10T20:07:21.416Z
7807,hardcore-finance,Hardcore Finance,6.25,0.0,6.26,2021-10-03T17:30:44.392Z
7808,noah-ark,Noah's Ark,280.39,0.0,283.06,2021-10-10T20:10:13.442Z
7809,shinigami-inu,Shinigami Inu,3.21e-10,0.0,,2021-10-01T07:47:05.098Z
7810,oec-eth,OEC ETH,3536.81,0.0,3603.32,2021-10-10T20:10:20.886Z
7811,bdollar,bDollar,0.02678196,0.0,0.02863086,2021-10-10T20:08:07.725Z
7812,helper-search-token,Helper Search Token,2.34e-06,0.0,2.51e-06,2021-10-10T20:08:12.122Z
7813,bancor-governance-token,Bancor Governance Token,1.37,0.0,1.4,2021-10-10T20:00:34.898Z
7814,zenswap-network-token,Zenswap Network Token,2.47e-06,0.0,2.88e-06,2021-10-10T20:12:41.610Z
7815,15350-greydale,"RealT Token - 15350 Greydale St, Detroit, MI 48223",51.35,0.0,51.35,2021-10-10T11:37:57.678Z
7816,emporiumx,EmporiumX,0.00077227,0.0,0.00083891,2021-10-10T20:05:46.992Z
7817,moonlight-token,Moonlight Token,1.565e-09,0.0,1.608e-09,2021-10-10T19:54:03.598Z
7818,qredit,Qredit,0.01553927,0.0,0.01561965,2021-10-10T20:06:41.539Z
7819,checoin,CheCoin,1.071e-05,0.0,1.106e-05,2021-10-10T20:11:24.600Z
7820,load-network,LOAD Network,0.00739521,0.0,,2021-09-22T16:31:21.506Z
7821,climb-token-finance,Climb Token Finance,1.87,0.0,3.0,2021-10-10T20:13:44.160Z
7822,bitcoin-token,BitcoinToken,0.01265402,0.0,0.013563,2021-10-10T19:02:48.713Z
7823,nushares,NuShares,0.00011082,0.0,,2021-10-10T19:35:59.258Z
7824,time-coin,TIMEcoin,0.00116701,0.0,,2021-10-08T13:00:14.933Z
7825,defiking,DefiKing,0.03710059,0.0,,2021-10-10T12:44:52.543Z
7826,force-for-fast,Force For Fast,0.00241633,0.0,0.00257457,2021-10-10T20:14:27.947Z
7827,mooncat-vault-nftx,MOONCAT Vault (NFTX),3457.89,0.0,3503.28,2021-10-10T15:41:55.466Z
7828,lcg,LCG,0.0086324,0.0,0.00849699,2021-10-10T18:58:51.730Z
7829,eautocoin,EAutocoin,0.00011845,0.0,0.00012126,2021-10-10T00:59:22.441Z
7830,flokipup-inu,FlokiPup Inu,3.9594e-08,0.0,1.07e-06,2021-10-10T20:09:26.341Z
7831,floki-shiba-inu,Floki Shiba Inu,2e-12,0.0,2e-12,2021-10-10T20:07:34.278Z
7832,unicrap,UniCrapToken.xyz,0.00755704,0.0,0.00755704,2021-09-02T16:14:50.643Z
7833,honey-token,Honey Token,0.00087185,0.0,0.0009039,2021-10-10T20:09:11.299Z
7834,paradox,Paradox,7.1e-06,0.0,7.19e-06,2021-10-10T18:10:43.488Z
7835,kalicoin,KALICOIN,0.00044643,0.0,,2021-08-17T23:56:03.993Z
7836,bmchain-token,BMCHAIN token,0.00235915,0.0,0.00236702,2021-10-10T17:30:22.905Z
7837,linkpool,LinkPool,2.85,0.0,2.91,2021-10-10T20:00:34.690Z
7838,loud-market,Loud Market,0.050075,0.0,0.053077,2021-10-10T20:12:47.491Z
7839,mor-stablecoin,Mor Stablecoin,0.936319,0.0,0.940618,2021-10-10T20:13:17.622Z
7840,showcase-token,Showcase Token,0.01019451,0.0,0.01026215,2021-10-10T20:09:34.460Z
7841,lux-expression,Lux Expression,0.117948,0.0,0.115074,2021-10-10T06:24:45.423Z
7842,galaxy-heroes-coin,Galaxy Heroes Coin,1.1023e-08,0.0,1.2192e-08,2021-10-10T20:09:13.089Z
7843,xditto,xDitto,0.222578,0.0,,2021-06-23T00:30:56.500Z
7844,koji,Koji,8.01168e-07,0.0,8.00203e-07,2021-10-10T20:12:12.834Z
7845,3x-long-tomochain-token,3X Long TomoChain Token,0.0003866,0.0,0.00042106,2021-10-10T20:13:59.836Z
7846,shiba-chocolate,Shiba Chocolate,8.4e-11,0.0,8.4e-11,2021-10-10T02:33:53.422Z
7847,tomb-shares,Tomb Shares,702.15,0.0,735.81,2021-10-10T20:06:16.650Z
7848,tokyo,Tokyo Coin,0.00021281,0.0,,2021-10-09T13:57:55.084Z
7849,edufex,Edufex,0.00364358,0.0,0.00418382,2021-10-10T20:00:20.232Z
7850,moonlana,MoonLana,0.00168149,0.0,0.00182298,2021-10-10T20:10:56.424Z
7851,tune-fm,Tune.Fm,0.03102524,0.0,0.03154056,2021-10-10T20:11:30.098Z
7852,ytofu,yTOFU,5.24,0.0,5.54,2021-10-10T19:19:38.498Z
7853,fruits,Fruits,0.785363,0.0,0.786333,2021-10-10T20:11:00.507Z
7854,wifi-coin,Wifi Coin,0.313252,0.0,0.315561,2021-10-10T20:06:29.121Z
7855,mmmluckup7,MMMLUCKUP7,0.01529892,0.0,0.01792936,2021-10-10T18:28:33.706Z
7856,mage-doge,Mage Doge,2.17e-10,0.0,,2021-09-21T12:21:31.021Z
7857,moondao,MoonDAO,4.89e-10,0.0,,2021-09-20T09:00:32.505Z
7858,eureka-coin,Eureka Coin,0.01023605,0.0,0.01024766,2021-10-10T18:19:54.097Z
7859,e-money-eur,e-Money EUR,1.12,0.0,1.13,2021-10-10T20:14:05.869Z
7860,bitcoinmono,BitcoinMono,6.8554e-08,0.0,6.8554e-08,2021-10-08T18:53:50.868Z
7861,plethori,Plethori,0.050307,0.0,0.05573,2021-10-10T14:24:20.967Z
7862,planet,PLANET,0.01531325,0.0,0.01555553,2021-10-10T20:10:57.614Z
7863,polly-defi-nest,Polly DeFi Nest,10.38,0.0,10.48,2021-10-10T19:02:34.530Z
7864,linkart,LinkArt,0.00054077,0.0,0.00200748,2021-10-10T20:14:23.619Z
7865,swapcoinz,SwapCoinz,0.331874,0.0,0.334435,2021-10-10T20:06:42.778Z
7866,mimatic,MAI,0.99032,0.0,0.998362,2021-10-10T20:13:00.295Z
7867,burnx20,BurnX 2.0,6.85e-10,0.0,7.12e-10,2021-10-10T16:49:47.901Z
7868,kashhcoin,Kashhcoin,5.14e-06,0.0,7.06e-06,2021-10-10T19:53:12.109Z
7869,imagecoin,ImageCoin,0.01492079,0.0,0.01554193,2021-10-10T20:13:44.261Z
7870,bitcoinhedge,BITCOINHEDGE,3.09,0.0,,2021-08-13T09:30:22.389Z
7871,polycat-finance,Polycat Finance,1.27,0.0,1.33,2021-10-10T20:13:56.783Z
7872,policedoge,PoliceDOGE,8.4e-11,0.0,8.6e-11,2021-10-10T16:31:34.261Z
7873,brz,Brazilian Digital Token,0.180548,0.0,0.181671,2021-10-10T20:13:59.449Z
7874,packageportal,PackagePortal,8.03,0.0,8.83,2021-10-10T20:06:46.974Z
7875,wordlex,Wordlex,0.00107101,0.0,0.0010723,2021-10-10T19:50:55.061Z
7876,bitcloud-pro,BitCloud Pro,0.0001187,0.0,,2021-08-17T15:00:08.137Z
7877,guardian-token,Guardian Token,0.03948757,0.0,0.03960422,2021-10-10T20:13:06.644Z
7878,bumo,BUMO,0.00057907,0.0,0.00060065,2021-10-10T15:26:10.812Z
7879,spore-engineering,Spore Engineering,0.562683,0.0,,2021-09-13T02:00:40.107Z
7880,payturn,Payturn,0.32673,0.0,0.326845,2021-10-10T11:26:34.435Z
7881,dotify,Dotify,4.116e-05,0.0,,2021-10-06T23:10:29.842Z
7882,jaguarswap,JaguarSwap,0.0367932,0.0,0.03781935,2021-10-10T17:49:49.487Z
7883,one-army-coin,One Army Coin,1.91,0.0,1.95,2021-10-10T19:57:03.508Z
7884,ijascoin,IjasCoin,0.00017097,0.0,0.00019971,2021-10-10T20:11:43.451Z
7885,hope-token,Hope Token,0.00029042,0.0,0.00031972,2021-10-10T19:56:08.688Z
7886,richduck,RICHDUCK,4.03e-10,0.0,,2021-08-24T11:10:52.068Z
7887,quannabu,Quannabu,0.257502,0.0,0.382662,2021-10-10T20:01:20.230Z
7888,pudgy-vault-nftx,PUDGY Vault (NFTX),7624.09,0.0,7608.04,2021-10-10T15:58:53.697Z
7889,xank,Xank,0.00520809,0.0,,2021-10-09T21:44:29.410Z
7890,blurt,Blurt,0.00509189,0.0,0.0058549,2021-10-10T14:50:18.068Z
7891,siacashcoin,SiaCashCoin,4.57e-06,0.0,4.68e-06,2021-10-10T18:31:09.359Z
7892,tengu,Tengu,0.0011902,0.0,0.00131442,2021-10-10T20:11:44.855Z
7893,wraith,Wraith,4.3429e-08,0.0,1.0661e-07,2021-10-10T20:11:43.648Z
7894,lemochain,LemoChain,0.00654869,0.0,0.00688853,2021-10-10T20:08:50.871Z
7895,kaiju-worlds,Kaiju Worlds,0.272201,0.0,0.27829,2021-10-10T20:12:46.148Z
7896,cryptogcoin,Cryptogcoin,3.217e-05,0.0,,2021-03-09T11:31:35.302Z
7897,araplanet,AraPlanet,0.0006203,0.0,,2021-10-07T11:52:08.439Z
7898,blockbase,BlockBase,0.00587346,0.0,0.005967,2021-10-10T08:02:51.415Z
7899,bytenext,ByteNext,0.08098,0.0,0.083872,2021-10-10T20:14:12.647Z
7900,tkn-token,TKN Token,0.00493838,0.0,,2021-10-07T00:30:15.638Z
7901,global-human-trust,Global Human Trust,46.43,0.0,46.63,2021-10-10T20:10:37.354Z
7902,robbocoach,RobboCoach,0.00055269,0.0,,2021-10-08T08:23:53.616Z
7903,milk-token,Milk Token,1.296e-09,0.0,1.332e-09,2021-10-10T20:02:58.108Z
7904,urgaming,UrGaming,9.97e-10,0.0,1.011e-09,2021-10-10T19:32:01.844Z
7905,starplay,StarPlay,0.089869,0.0,0.090396,2021-10-10T18:58:46.448Z
7906,gift-coin,Gift Coin,0.00618949,0.0,0.00613228,2021-10-10T15:51:05.521Z
7907,alium-swap,Alium Swap,0.092004,0.0,0.104315,2021-10-10T20:10:20.907Z
7908,lucky-token,Lucky Token,3.53e-10,0.0,3.54e-10,2021-10-10T02:06:26.798Z
7909,sovryn,Sovryn,30.94,0.0,31.09,2021-10-10T20:13:50.250Z
7910,robet-coin,RoBet Coin,0.075169,0.0,,2021-09-18T14:30:41.331Z
7911,idot,iDOT,53.18,0.0,,2021-05-24T11:36:05.885Z
7912,feyorra,Feyorra,0.0045216,0.0,0.00537243,2021-10-10T19:56:11.862Z
7913,mozox,MozoX,7.72e-05,0.0,3.868e-05,2021-10-10T00:54:02.259Z
7914,zimbocash,ZIMBOCASH,0.0286844,0.0,0.03102083,2021-10-10T20:11:32.590Z
7915,mirror-world-token,Mirror World Token,0.00449248,0.0,0.00463884,2021-10-10T20:14:23.323Z
7916,1x-short-defi-index-token,1X Short DeFi Index Token,147.89,0.0,,2021-10-06T18:58:10.659Z
7917,bta-protocol,BTA Protocol,0.00175973,0.0,0.00175973,2021-10-05T07:05:34.885Z
7918,yrise-finance,yRise Finance,3.1,0.0,3.11,2021-10-10T15:09:22.973Z
7919,interop,Interop,0.820065,0.0,,2021-09-18T13:13:50.221Z
7920,cavapoo,Cavapoo,5e-11,0.0,7e-11,2021-10-10T20:12:45.171Z
7921,dejave,Dejave,167.85,0.0,196.03,2021-10-10T20:05:13.990Z
7922,medicalveda,MedicalVeda,0.01763402,0.0,0.0179989,2021-10-10T20:12:40.655Z
7923,cryptonits,Cryptonits,0.00275812,0.0,0.00275812,2021-10-10T04:21:02.502Z
7924,swapship,SwapShip,4.85,0.0,4.85,2021-10-09T01:19:59.577Z
7925,yfarmland-token,YFarmLand Token,0.174058,0.0,,2021-09-12T10:47:02.872Z
7926,yearn4-finance,Yearn4 Finance,0.392821,0.0,0.41695,2021-09-13T17:56:01.752Z
7927,pajama-finance,Pajama.Finance,0.081878,0.0,,2021-09-24T14:50:28.749Z
7928,ccuniverse,CCUniverse,1.108e-05,0.0,1.653e-05,2021-10-10T19:50:44.327Z
7929,hdac,HDAC,0.079758,0.0,0.082332,2021-10-10T20:11:23.558Z
7930,pinksale,PinkSale,127.68,0.0,168.55,2021-10-10T20:09:31.464Z
7931,bitcoin-hot,Bitcoin Hot,0.00035638,0.0,0.00036942,2021-10-10T17:16:47.725Z
7932,seed-venture,Seed Venture,0.00990638,0.0,0.01157228,2021-10-10T11:15:46.794Z
7933,actinium,Actinium,0.02165732,0.0,0.02430171,2021-10-10T20:12:20.181Z
7934,clube-atletico-mineiro-fan-token,Clube Atlético Mineiro Fan Token,2.47,0.0,2.58,2021-10-10T20:09:23.973Z
7935,13606-winthrop,"RealT Token - 13606 Winthrop St, Detroit, MI 48227",47.32,0.0,47.32,2021-10-09T18:01:48.110Z
7936,theoscoin,Theoscoin,0.04105614,0.0,0.04395791,2021-10-10T20:10:01.414Z
7937,karencoin,KarenCoin,1.117e-09,0.0,1.237e-09,2021-10-10T20:11:48.954Z
7938,tron-atm,TRON ATM,7.67e-06,0.0,8.86e-06,2021-10-10T19:20:02.454Z
7939,nasa-doge,Nasa Doge,1.584e-05,0.0,1.672e-05,2021-10-10T20:08:16.716Z
7940,mineral,Mineral,0.0050278,0.0,0.00520445,2021-10-10T20:09:14.580Z
7941,10084-grayton,"RealT Token - 10084 Grayton St, Detroit, MI 48224",52.9,0.0,,2021-10-09T18:42:47.902Z
7942,excavo-finance,Excavo Finance,81.19,0.0,100.27,2021-10-10T11:36:45.789Z
7943,equitrader,EquiTrader,0.03319449,0.0,0.03341566,2021-10-10T01:31:10.809Z
7944,honey-pot-beekeepers,Honey Pot BeeKeepers,0.00915506,0.0,0.01025352,2021-10-10T19:53:23.976Z
7945,epichero,EpicHero,1.04,0.0,1.09,2021-10-10T20:13:16.411Z
7946,duxdoge,DuxDoge,1.02e-10,0.0,1.04e-10,2021-10-10T20:03:28.293Z
7947,lucy,LUCY,0.00608899,0.0,0.00581571,2021-10-10T17:55:08.464Z
7948,infinity-economics,Infinity Economics,0.00502647,0.0,0.00503417,2021-10-10T19:51:40.433Z
7949,15796-hartwell,"RealT Token - 15796 Hartwell St, Detroit, MI 48227",50.53,0.0,,2021-10-09T18:16:10.594Z
7950,dinamo-zagreb-fan-token,Dinamo Zagreb Fan Token,1.93,0.0,2.04,2021-10-10T20:06:07.750Z
7951,zilchess,ZilChess,0.257554,0.0,0.284266,2021-10-10T20:06:47.337Z
7952,420x,420x,8.67e-10,0.0,,2021-09-20T09:31:20.881Z
7953,ad-flex-token,Ad Flex Token,0.340293,0.0,0.340577,2021-10-10T06:31:45.454Z
7954,restaurant-defi,Restaurant DeFi,0.00288442,0.0,0.00315196,2021-10-10T18:02:50.656Z
7955,curio-governance,Curio Governance,0.150186,0.0,,2021-10-10T18:00:36.491Z
7956,woonkly-defi,Woonkly Defi,0.01361318,0.0,0.01360624,2021-10-10T19:59:25.412Z
7957,safebank,SafeBank,3.4417e-08,0.0,3.5559e-08,2021-10-10T19:56:34.647Z
7958,huobi-fil,Huobi Fil,71.55,0.0,77.75,2021-10-10T20:12:32.429Z
7959,compound-wrapped-btc-legacy,cWBTC (Legacy),1126.74,0.0,1110.47,2021-10-10T08:28:12.407Z
7960,vestchain,VestChain,0.00225234,0.0,,2021-10-09T18:55:06.327Z
7961,cryptosphere-token,Cryptosphere Token,0.00087591,0.0,,2021-09-20T09:21:45.886Z
7962,xgold-coin,Xgold Coin,0.01952972,0.0,0.02101861,2021-10-10T19:53:58.418Z
7963,psychic,Psychic,0.00478184,0.0,0.00479585,2021-10-09T14:27:38.402Z
7964,zper,ZPER,0.000201,0.0,,2021-10-05T19:30:55.994Z
7965,bitceo,bitCEO,0.01408748,0.0,0.01409366,2021-10-10T09:01:03.672Z
7966,orlycoin,Orlycoin,0.00036758,0.0,0.00037235,2021-10-10T17:46:30.924Z
7967,shibarocket,ShibaRocket,0.00062522,0.0,0.00067915,2021-10-10T20:08:12.015Z
7968,omlira,Omlira,0.02348869,0.0,0.03250515,2021-10-10T12:44:05.528Z
7969,cryptochrome,Cryptochrome,0.03175104,0.0,0.04334058,2021-10-10T17:13:45.162Z
7970,aave-polygon-wbtc,Aave Polygon WBTC,55544.0,0.0,55494.0,2021-10-10T20:07:24.050Z
7971,silverway,Silverway,0.00015378,0.0,0.00017303,2021-10-10T20:11:35.531Z
7972,goma-finance,GOMA Finance,2.0234e-08,0.0,2.1041e-08,2021-10-10T20:11:48.525Z
7973,lox-network,Lox Network,0.00681365,0.0,0.00742049,2021-10-10T20:11:29.232Z
7974,windswap,WindSwap,0.00191192,0.0,0.00207275,2021-10-10T19:41:13.249Z
7975,fredenergy,FRED Energy,0.00103421,0.0,0.00127334,2021-10-10T20:06:42.169Z
7976,cash-global-coin,Cash Global Coin,0.00025551,0.0,,2021-09-12T04:07:32.857Z
7977,project-quantum,Project Quantum,0.00020173,0.0,0.00020871,2021-10-10T20:07:28.179Z
7978,arena-token,Arena Token,1.55,0.0,1.58,2021-10-10T20:08:14.980Z
7979,samurai,Samurai,0.921424,0.0,0.931468,2021-10-05T08:23:55.612Z
7980,polkafantasy,PolkaFantasy,2.07,0.0,2.29,2021-10-10T19:41:35.511Z
7981,fanadise,Fanadise,0.03114582,0.0,0.03181106,2021-10-10T20:08:50.233Z
7982,lildoge,LilDoge,1.55e-10,0.0,1.68e-10,2021-10-10T15:09:00.457Z
7983,hobonickels,Hobonickels,0.00613883,0.0,0.00654601,2021-10-10T03:13:23.109Z
7984,full-send,Full Send,1.1e-09,0.0,1.802e-09,2021-10-10T20:12:40.020Z
7985,brick-token,Brick Token,0.438159,0.0,0.450908,2021-10-10T20:09:30.368Z
7986,apple-finance,Apple Finance,0.04702592,0.0,0.04904573,2021-10-10T20:14:24.368Z
7987,1x-short-trx-token,1X Short TRX Token,52.19,0.0,52.21,2021-10-10T18:48:01.720Z
7988,unagii-tether-usd,Unagii Tether USD,1.13,0.0,1.14,2021-10-10T20:07:24.134Z
7989,mobile-crypto-pay-coin,Mobile Crypto Pay Coin,0.00809427,0.0,0.00827305,2021-10-10T20:06:41.328Z
7990,urg-university,URG University,0.00094181,0.0,0.00094005,2021-10-10T20:10:20.682Z
7991,refine-medium,Refine Medium,0.0105202,0.0,,2021-10-06T10:06:20.558Z
7992,isalcoin,Isalcoin,0.205792,0.0,0.205587,2021-10-10T20:00:44.570Z
7993,innovative-bioresearch,Innovative Bioresearch Coin,7.31382e-07,0.0,7.78035e-07,2021-10-10T20:10:00.561Z
7994,defil,DeFIL,0.401255,0.0,0.417214,2021-10-10T20:11:43.734Z
7995,derace,DeRace,2.68,0.0,2.89,2021-10-10T20:13:19.217Z
7996,xfinite-entertainment-token,Xfinite Entertainment Token,0.186966,0.0,0.189929,2021-10-10T20:14:07.851Z
7997,acuity-token,Acuity,0.01160482,0.0,,2021-10-06T12:42:25.285Z
7998,octaplex-network,Octaplex Network,3.3,0.0,3.51,2021-10-10T20:09:27.477Z
7999,despace-protocol,DeSpace Protocol,0.61089,0.0,0.704327,2021-10-10T20:07:25.930Z
8000,marshmellowdefi,MarshmallowDeFi,0.00931706,0.0,0.0115093,2021-10-10T20:08:12.963Z
8001,urg-university,URG University,0.00094181,0.0,0.00094005,2021-10-10T20:10:20.682Z
8002,gutter-cat-gang,Gutter Cat Gang,126.67,0.0,126.67,2021-10-10T14:53:58.569Z
8003,innovative-bioresearch,Innovative Bioresearch Coin,7.31382e-07,0.0,7.78035e-07,2021-10-10T20:10:00.561Z
8004,defil,DeFIL,0.402304,0.0,0.417214,2021-10-10T20:14:41.140Z
8005,derace,DeRace,2.68,0.0,2.89,2021-10-10T20:13:19.217Z
8006,xfinite-entertainment-token,Xfinite Entertainment Token,0.186966,0.0,0.189929,2021-10-10T20:14:07.851Z
8007,acuity-token,Acuity,0.01160482,0.0,,2021-10-06T12:42:25.285Z
8008,despace-protocol,DeSpace Protocol,0.61089,0.0,0.704327,2021-10-10T20:07:25.930Z
8009,amo,AMO Coin,0.00239584,0.0,0.00249359,2021-10-10T20:11:19.015Z
8010,sun,SUN,8.25e-05,0.0,8.25e-05,2021-10-09T23:19:18.462Z
8011,the-transfer-token,The Transfer Token,12.2,0.0,12.23,2021-10-10T20:09:11.355Z
8012,elynet-token,Elynet Token,0.02033707,0.0,0.02043887,2021-10-10T18:33:09.138Z
8013,16200-fullerton,"RealT Token - 16200 Fullerton Ave, Detroit, MI 48227",190.13,0.0,239.34,2021-10-10T20:10:56.948Z
8014,ainu-token,Ainu Token,2e-12,0.0,2e-12,2021-10-10T20:13:31.568Z
8015,tnc-coin,TNC Coin,0.00379207,0.0,0.00381539,2021-10-10T20:14:11.019Z
8016,stellar-diamond,Stellar Diamond,6.87879e-07,0.0,6.98289e-07,2021-10-10T19:44:21.885Z
8017,keep3r-bsc-network,Keep3r BSC Network,0.19315,0.0,,2021-09-29T13:12:58.611Z
8018,sheesh-it-is-bussin-bussin,Sheesh it is bussin bussin,0.00084186,0.0,0.00096523,2021-10-10T20:01:01.671Z
8019,strains,Strains,0.0016694,0.0,0.0019927,2021-10-10T19:51:47.397Z
8020,meetple,Meetple,0.883278,0.0,0.909464,2021-10-10T20:10:46.563Z
8021,bitcoinnexx,Bitcoinnexx,0.03603295,0.0,,2021-09-24T00:01:23.616Z
8022,bnoincoin,Bnoincoin,0.0048527,0.0,,2021-10-10T08:55:09.774Z
8023,aave-amm-uniuniweth,Aave AMM UniUNIWETH,1247.2,0.0,1283.19,2021-10-10T20:07:23.104Z
8024,safebreastinu,SafeBreastInu,5.9674e-07,0.0,6.01789e-07,2021-10-09T16:26:34.961Z
8025,dreamteam3,DreamTeam3,0.00017713,0.0,,2021-10-09T01:11:30.150Z
8026,hara-token,Hara Token,0.0072246,0.0,0.00743857,2021-10-10T20:09:39.190Z
8027,hoopoe,Hoopoe,379.12,0.0,384.68,2021-10-10T17:18:21.342Z
8028,ipx-token,Tachyon Protocol,0.03486486,0.0,0.03586201,2021-10-10T20:11:37.327Z
8029,color,Color Platform,0.00255512,0.0,0.0025551,2021-10-10T20:11:34.176Z
8030,moonshot,Moonshot,4.124e-09,0.0,5.491e-09,2021-10-10T20:12:46.460Z
8031,amasa,Amasa,0.08931,0.0,0.100383,2021-10-10T19:55:58.474Z
8032,babybilz,BabyBilz,7.3509e-08,0.0,7.4598e-08,2021-10-09T18:02:25.215Z
8033,sona-network,Sona Network,0.03105356,0.0,0.03108692,2021-10-10T20:06:43.281Z
8034,gotogods,GOTOGODS,0.00028668,0.0,0.00028668,2021-10-09T22:28:32.882Z
8035,hospital-coin,Hospital Coin,0.01218962,0.0,0.0165793,2021-10-10T19:50:08.023Z
8036,burn1coin,Burn1Coin,8.18e-10,0.0,8.74e-10,2021-10-10T20:00:33.209Z
8037,emogi-network,EMOGI Network,0.00041966,0.0,0.00043289,2021-10-10T20:08:38.294Z
8038,olecoin,OleCoin,0.00277315,0.0,0.00286321,2021-10-10T20:04:25.041Z
8039,buckswap,BuckSwap,0.00335846,0.0,0.00347329,2021-10-10T18:18:57.657Z
8040,odius,Odius,4.6649e-08,0.0,,2021-10-10T04:47:20.568Z
8041,lemur-finance,Lemur Finance,1.43e-06,0.0,,2021-09-20T05:32:09.524Z
8042,ivogel,IVOGEL,0.00030482,0.0,0.00033888,2021-10-10T20:13:43.783Z
8043,pledgecamp,Pledgecamp,0.00202917,0.0,0.00225425,2021-10-10T20:06:02.761Z
8044,3x-long-privacy-index-token,3X Long Privacy Index Token,49.16,0.0,49.86,2021-10-10T12:42:50.359Z
8045,projekt-diamond,Projekt Diamond,4.526e-09,0.0,4.708e-09,2021-10-10T18:51:24.232Z
8046,aave-mkr,Aave MKR,2576.79,0.0,2721.16,2021-10-10T20:07:21.028Z
8047,bribe-token,Bribe Protocol,1.0556e-08,0.0,1.0556e-08,2021-10-04T10:39:56.197Z
8048,itrust-governance-token,iTrust Governance Token,0.120396,0.0,0.120942,2021-10-10T20:10:45.061Z
8049,sokuswap,SokuSwap,0.01290226,0.0,0.01329175,2021-10-10T20:10:10.910Z
8050,nearpad,NearPad,0.945,0.0,0.952455,2021-10-10T19:53:01.441Z
8051,elastic-bitcoin,Elastic Bitcoin,0.02298405,0.0,0.02294761,2021-10-10T06:15:42.078Z
8052,starbound,Starbound,9.278e-05,0.0,,2021-09-12T22:27:52.705Z
8053,matic-aave-weth,Matic Aave Interest Bearing WETH,3560.6,0.0,3629.4,2021-10-10T20:07:02.960Z
8054,wrapped-ducatusx,Wrapped DucatusX,0.302545,0.0,0.312393,2021-10-10T20:09:43.426Z
8055,dogefather,Dogefather,2.476e-09,0.0,2.767e-09,2021-10-10T19:55:39.842Z
8056,3x-long-stellar-token,3X Long Stellar Token,1.68,0.0,1.87,2021-10-10T20:13:59.569Z
8057,scientix,Scientix,5.72,0.0,6.25,2021-10-10T20:03:45.431Z
8058,bit-trust-system,Bit Trust System,0.0006785,0.0,0.00084011,2021-10-10T20:14:35.270Z
8059,joys,JOYS,0.00870503,0.0,0.00876404,2021-10-10T20:10:07.530Z
8060,nyan-cat,NCAT Token,1.7e-09,0.0,1.804e-09,2021-10-10T19:59:25.631Z
8061,nftmart-token,NFTMart Token,0.053824,0.0,0.057908,2021-10-10T20:14:08.789Z
8062,pixiu-finance,Pixiu Finance,0.053092,0.0,0.055309,2021-10-10T20:06:44.538Z
8063,balls-health,Balls Health,8.086e-07,0.0,,2021-08-05T18:00:52.021Z
8064,povo-finance,Povo Finance,0.0220724,0.0,0.02248813,2021-10-10T20:03:36.589Z
8065,bitrewards-token,BitRewards Token,0.00021329,0.0,,2021-10-08T21:31:00.085Z
8066,kogecoin,KogeCoin,0.449694,0.0,0.450863,2021-10-10T20:13:04.039Z
8067,alpha5,Alpha5,0.059956,0.0,0.061849,2021-10-10T20:14:41.733Z
8068,jobscoin,Jobscoin,5.031e-05,0.0,5.056e-05,2021-10-09T20:31:16.160Z
8069,dogestribute,Dogestribute,0.137317,0.0,0.140202,2021-10-10T19:24:35.730Z
8070,dogewarrior,DogeWarrior,1.343e-09,0.0,1.371e-09,2021-10-10T19:36:28.688Z
8071,community-coin-token,Community Coin,1.5541e-08,0.0,1.6002e-08,2021-10-10T19:51:40.986Z
8072,moonrabbit-2,MoonRabbit,2e-12,0.0,,2021-09-20T10:30:17.121Z
8073,eloniumcoin,EloniumCoin,2.31738e-07,0.0,2.36805e-07,2021-10-10T15:36:27.841Z
8074,1x-short-tezos-token,1X Short Tezos Token,48.86,0.0,50.04,2021-10-10T12:26:29.566Z
8075,dragonmusk,Dragonmusk,0.0,0.0,0.0,2021-10-10T19:49:19.562Z
8076,safememe,SafeMeme,1.065e-09,0.0,1.065e-09,2021-10-10T18:59:07.243Z
8077,triall,Triall,0.573777,0.0,0.611299,2021-10-10T13:10:38.521Z
8078,froge-finance,Froge Finance,2.16e-06,0.0,2.98e-06,2021-10-10T20:09:22.972Z
8079,cryptoindex-io,Cryptoindex.com 100,0.144739,0.0,0.158172,2021-10-10T20:09:08.510Z
8080,dhd-coin,DHD Coin,0.01535078,0.0,,2021-09-23T00:00:14.913Z
8081,aave-knc,Aave KNC,1.79,0.0,1.82,2021-10-10T20:07:21.248Z
8082,ilayer,iLayer,9.32e-10,0.0,9.84e-10,2021-10-10T19:58:12.482Z
8083,futurov-governance-token,Futurov Governance Token,2.44e-06,0.0,,2021-09-20T05:32:00.639Z
8084,bankroll-vault,Bankroll Vault,0.36307,0.0,0.368698,2021-10-10T19:25:55.069Z
8085,aston,Aston,0.02042597,0.0,0.02042597,2021-10-10T08:56:17.921Z
